dataset,model,strategy,k_pct,fold,repeat_seed,corr_prune_threshold,n_features_total,n_features_post_prune,n_features_selected,selected_features
Superconductor,xgboost,mi,0.5,6,512,0.9,81,46,40,std_fie|gmean_Density|entropy_atomic_mass|std_ThermalConductivity|range_ElectronAffinity|entropy_ElectronAffinity|mean_ThermalConductivity|wtd_mean_Valence|range_Density|gmean_FusionHeat|std_atomic_radius|gmean_ElectronAffinity|gmean_ThermalConductivity|gmean_atomic_mass|range_atomic_mass|mean_ElectronAffinity|wtd_gmean_FusionHeat|mean_Density|range_FusionHeat|wtd_gmean_atomic_radius|gmean_atomic_radius|entropy_ThermalConductivity|mean_fie|wtd_gmean_ThermalConductivity|wtd_range_FusionHeat|wtd_range_ThermalConductivity|wtd_std_ElectronAffinity|wtd_range_ElectronAffinity|wtd_mean_ThermalConductivity|wtd_gmean_atomic_mass|wtd_entropy_Valence|wtd_gmean_fie|wtd_range_Valence|wtd_mean_Density|wtd_mean_ElectronAffinity|wtd_std_Valence|wtd_range_Density|std_Valence|wtd_gmean_ElectronAffinity|wtd_range_fie
Superconductor,xgboost,mi,0.75,6,512,0.9,81,46,46,std_fie|gmean_Density|entropy_atomic_mass|std_ThermalConductivity|range_ElectronAffinity|entropy_ElectronAffinity|mean_ThermalConductivity|wtd_mean_Valence|range_Density|gmean_FusionHeat|std_atomic_radius|gmean_ElectronAffinity|gmean_ThermalConductivity|gmean_atomic_mass|range_atomic_mass|mean_ElectronAffinity|wtd_gmean_FusionHeat|mean_Density|range_FusionHeat|wtd_gmean_atomic_radius|gmean_atomic_radius|entropy_ThermalConductivity|mean_fie|wtd_gmean_ThermalConductivity|wtd_range_FusionHeat|wtd_range_ThermalConductivity|wtd_std_ElectronAffinity|wtd_range_ElectronAffinity|wtd_mean_ThermalConductivity|wtd_gmean_atomic_mass|wtd_entropy_Valence|wtd_gmean_fie|wtd_range_Valence|wtd_mean_Density|wtd_mean_ElectronAffinity|wtd_std_Valence|wtd_range_Density|std_Valence|wtd_gmean_ElectronAffinity|wtd_range_fie|wtd_entropy_fie|wtd_range_atomic_mass|wtd_entropy_Density|wtd_entropy_ThermalConductivity|wtd_range_atomic_radius|wtd_entropy_ElectronAffinity
Superconductor,xgboost,mi,1.0,6,512,0.9,81,46,81,number_of_elements|mean_atomic_mass|wtd_mean_atomic_mass|gmean_atomic_mass|wtd_gmean_atomic_mass|entropy_atomic_mass|wtd_entropy_atomic_mass|range_atomic_mass|wtd_range_atomic_mass|std_atomic_mass|wtd_std_atomic_mass|mean_fie|wtd_mean_fie|gmean_fie|wtd_gmean_fie|entropy_fie|wtd_entropy_fie|range_fie|wtd_range_fie|std_fie|wtd_std_fie|mean_atomic_radius|wtd_mean_atomic_radius|gmean_atomic_radius|wtd_gmean_atomic_radius|entropy_atomic_radius|wtd_entropy_atomic_radius|range_atomic_radius|wtd_range_atomic_radius|std_atomic_radius|wtd_std_atomic_radius|mean_Density|wtd_mean_Density|gmean_Density|wtd_gmean_Density|entropy_Density|wtd_entropy_Density|range_Density|wtd_range_Density|std_Density|wtd_std_Density|mean_ElectronAffinity|wtd_mean_ElectronAffinity|gmean_ElectronAffinity|wtd_gmean_ElectronAffinity|entropy_ElectronAffinity|wtd_entropy_ElectronAffinity|range_ElectronAffinity|wtd_range_ElectronAffinity|std_ElectronAffinity|wtd_std_ElectronAffinity|mean_FusionHeat|wtd_mean_FusionHeat|gmean_FusionHeat|wtd_gmean_FusionHeat|entropy_FusionHeat|wtd_entropy_FusionHeat|range_FusionHeat|wtd_range_FusionHeat|std_FusionHeat|wtd_std_FusionHeat|mean_ThermalConductivity|wtd_mean_ThermalConductivity|gmean_ThermalConductivity|wtd_gmean_ThermalConductivity|entropy_ThermalConductivity|wtd_entropy_ThermalConductivity|range_ThermalConductivity|wtd_range_ThermalConductivity|std_ThermalConductivity|wtd_std_ThermalConductivity|mean_Valence|wtd_mean_Valence|gmean_Valence|wtd_gmean_Valence|entropy_Valence|wtd_entropy_Valence|range_Valence|wtd_range_Valence|std_Valence|wtd_std_Valence
Superconductor,xgboost,rfe,0.25,6,512,0.9,81,45,20,wtd_gmean_atomic_radius|range_fie|wtd_mean_atomic_mass|gmean_atomic_mass|range_ElectronAffinity|wtd_gmean_ElectronAffinity|wtd_mean_ElectronAffinity|wtd_std_ElectronAffinity|wtd_mean_ThermalConductivity|wtd_gmean_ThermalConductivity|entropy_Valence|range_ThermalConductivity|wtd_gmean_FusionHeat|std_atomic_radius|range_atomic_mass|wtd_range_ThermalConductivity|mean_Density|wtd_gmean_Density|gmean_FusionHeat|gmean_atomic_radius
Superconductor,xgboost,rfe,0.5,6,512,0.9,81,45,40,wtd_gmean_atomic_radius|range_fie|wtd_mean_atomic_mass|gmean_atomic_mass|range_ElectronAffinity|wtd_gmean_ElectronAffinity|wtd_mean_ElectronAffinity|wtd_std_ElectronAffinity|wtd_mean_ThermalConductivity|wtd_gmean_ThermalConductivity|entropy_Valence|range_ThermalConductivity|wtd_gmean_FusionHeat|std_atomic_radius|range_atomic_mass|wtd_range_ThermalConductivity|mean_Density|wtd_gmean_Density|gmean_FusionHeat|gmean_atomic_radius|gmean_Valence|wtd_std_Valence|std_Density|wtd_entropy_fie|range_Valence|range_FusionHeat|wtd_entropy_FusionHeat|wtd_range_FusionHeat|mean_ThermalConductivity|entropy_ThermalConductivity|wtd_entropy_ElectronAffinity|gmean_ElectronAffinity|wtd_entropy_Density|mean_fie|wtd_gmean_fie|wtd_range_ElectronAffinity|mean_ElectronAffinity|wtd_range_fie|wtd_range_atomic_radius|gmean_ThermalConductivity
Superconductor,xgboost,rfe,0.75,6,512,0.9,81,45,45,wtd_gmean_atomic_radius|range_fie|wtd_mean_atomic_mass|gmean_atomic_mass|range_ElectronAffinity|wtd_gmean_ElectronAffinity|wtd_mean_ElectronAffinity|wtd_std_ElectronAffinity|wtd_mean_ThermalConductivity|wtd_gmean_ThermalConductivity|entropy_Valence|range_ThermalConductivity|wtd_gmean_FusionHeat|std_atomic_radius|range_atomic_mass|wtd_range_ThermalConductivity|mean_Density|wtd_gmean_Density|gmean_FusionHeat|gmean_atomic_radius|gmean_Valence|wtd_std_Valence|std_Density|wtd_entropy_fie|range_Valence|range_FusionHeat|wtd_entropy_FusionHeat|wtd_range_FusionHeat|mean_ThermalConductivity|entropy_ThermalConductivity|wtd_entropy_ElectronAffinity|gmean_ElectronAffinity|wtd_entropy_Density|mean_fie|wtd_gmean_fie|wtd_range_ElectronAffinity|mean_ElectronAffinity|wtd_range_fie|wtd_range_atomic_radius|gmean_ThermalConductivity|wtd_entropy_atomic_mass|wtd_entropy_ThermalConductivity|wtd_range_atomic_mass|wtd_range_Valence|wtd_range_Density
Superconductor,xgboost,rfe,1.0,6,512,0.9,81,45,81,number_of_elements|mean_atomic_mass|wtd_mean_atomic_mass|gmean_atomic_mass|wtd_gmean_atomic_mass|entropy_atomic_mass|wtd_entropy_atomic_mass|range_atomic_mass|wtd_range_atomic_mass|std_atomic_mass|wtd_std_atomic_mass|mean_fie|wtd_mean_fie|gmean_fie|wtd_gmean_fie|entropy_fie|wtd_entropy_fie|range_fie|wtd_range_fie|std_fie|wtd_std_fie|mean_atomic_radius|wtd_mean_atomic_radius|gmean_atomic_radius|wtd_gmean_atomic_radius|entropy_atomic_radius|wtd_entropy_atomic_radius|range_atomic_radius|wtd_range_atomic_radius|std_atomic_radius|wtd_std_atomic_radius|mean_Density|wtd_mean_Density|gmean_Density|wtd_gmean_Density|entropy_Density|wtd_entropy_Density|range_Density|wtd_range_Density|std_Density|wtd_std_Density|mean_ElectronAffinity|wtd_mean_ElectronAffinity|gmean_ElectronAffinity|wtd_gmean_ElectronAffinity|entropy_ElectronAffinity|wtd_entropy_ElectronAffinity|range_ElectronAffinity|wtd_range_ElectronAffinity|std_ElectronAffinity|wtd_std_ElectronAffinity|mean_FusionHeat|wtd_mean_FusionHeat|gmean_FusionHeat|wtd_gmean_FusionHeat|entropy_FusionHeat|wtd_entropy_FusionHeat|range_FusionHeat|wtd_range_FusionHeat|std_FusionHeat|wtd_std_FusionHeat|mean_ThermalConductivity|wtd_mean_ThermalConductivity|gmean_ThermalConductivity|wtd_gmean_ThermalConductivity|entropy_ThermalConductivity|wtd_entropy_ThermalConductivity|range_ThermalConductivity|wtd_range_ThermalConductivity|std_ThermalConductivity|wtd_std_ThermalConductivity|mean_Valence|wtd_mean_Valence|gmean_Valence|wtd_gmean_Valence|entropy_Valence|wtd_entropy_Valence|range_Valence|wtd_range_Valence|std_Valence|wtd_std_Valence
Superconductor,xgboost,tree,0.25,6,512,0.9,81,47,20,range_ThermalConductivity|range_atomic_radius|wtd_entropy_Valence|wtd_mean_Valence|wtd_gmean_ElectronAffinity|std_atomic_mass|wtd_mean_ThermalConductivity|wtd_std_Valence|wtd_std_ElectronAffinity|gmean_ElectronAffinity|wtd_entropy_ThermalConductivity|gmean_Density|wtd_entropy_fie|wtd_range_ThermalConductivity|wtd_range_fie|wtd_range_ElectronAffinity|std_fie|wtd_entropy_Density|wtd_range_Valence|std_Density
Superconductor,xgboost,tree,0.5,6,512,0.9,81,47,40,range_ThermalConductivity|range_atomic_radius|wtd_entropy_Valence|wtd_mean_Valence|wtd_gmean_ElectronAffinity|std_atomic_mass|wtd_mean_ThermalConductivity|wtd_std_Valence|wtd_std_ElectronAffinity|gmean_ElectronAffinity|wtd_entropy_ThermalConductivity|gmean_Density|wtd_entropy_fie|wtd_range_ThermalConductivity|wtd_range_fie|wtd_range_ElectronAffinity|std_fie|wtd_entropy_Density|wtd_range_Valence|std_Density|mean_ThermalConductivity|entropy_ThermalConductivity|std_ElectronAffinity|wtd_mean_atomic_mass|wtd_mean_ElectronAffinity|wtd_range_atomic_mass|wtd_range_atomic_radius|wtd_gmean_ThermalConductivity|wtd_gmean_FusionHeat|wtd_gmean_atomic_radius|wtd_range_Density|mean_Density|wtd_entropy_ElectronAffinity|entropy_ElectronAffinity|wtd_mean_Density|entropy_Density|wtd_range_FusionHeat|wtd_gmean_fie|mean_atomic_mass|std_Valence
Superconductor,xgboost,tree,0.75,6,512,0.9,81,47,47,range_ThermalConductivity|range_atomic_radius|wtd_entropy_Valence|wtd_mean_Valence|wtd_gmean_ElectronAffinity|std_atomic_mass|wtd_mean_ThermalConductivity|wtd_std_Valence|wtd_std_ElectronAffinity|gmean_ElectronAffinity|wtd_entropy_ThermalConductivity|gmean_Density|wtd_entropy_fie|wtd_range_ThermalConductivity|wtd_range_fie|wtd_range_ElectronAffinity|std_fie|wtd_entropy_Density|wtd_range_Valence|std_Density|mean_ThermalConductivity|entropy_ThermalConductivity|std_ElectronAffinity|wtd_mean_atomic_mass|wtd_mean_ElectronAffinity|wtd_range_atomic_mass|wtd_range_atomic_radius|wtd_gmean_ThermalConductivity|wtd_gmean_FusionHeat|wtd_gmean_atomic_radius|wtd_range_Density|mean_Density|wtd_entropy_ElectronAffinity|entropy_ElectronAffinity|wtd_mean_Density|entropy_Density|wtd_range_FusionHeat|wtd_gmean_fie|mean_atomic_mass|std_Valence|wtd_std_FusionHeat|gmean_fie|mean_atomic_radius|gmean_ThermalConductivity|mean_ElectronAffinity|gmean_FusionHeat|number_of_elements
Superconductor,xgboost,tree,1.0,6,512,0.9,81,47,81,number_of_elements|mean_atomic_mass|wtd_mean_atomic_mass|gmean_atomic_mass|wtd_gmean_atomic_mass|entropy_atomic_mass|wtd_entropy_atomic_mass|range_atomic_mass|wtd_range_atomic_mass|std_atomic_mass|wtd_std_atomic_mass|mean_fie|wtd_mean_fie|gmean_fie|wtd_gmean_fie|entropy_fie|wtd_entropy_fie|range_fie|wtd_range_fie|std_fie|wtd_std_fie|mean_atomic_radius|wtd_mean_atomic_radius|gmean_atomic_radius|wtd_gmean_atomic_radius|entropy_atomic_radius|wtd_entropy_atomic_radius|range_atomic_radius|wtd_range_atomic_radius|std_atomic_radius|wtd_std_atomic_radius|mean_Density|wtd_mean_Density|gmean_Density|wtd_gmean_Density|entropy_Density|wtd_entropy_Density|range_Density|wtd_range_Density|std_Density|wtd_std_Density|mean_ElectronAffinity|wtd_mean_ElectronAffinity|gmean_ElectronAffinity|wtd_gmean_ElectronAffinity|entropy_ElectronAffinity|wtd_entropy_ElectronAffinity|range_ElectronAffinity|wtd_range_ElectronAffinity|std_ElectronAffinity|wtd_std_ElectronAffinity|mean_FusionHeat|wtd_mean_FusionHeat|gmean_FusionHeat|wtd_gmean_FusionHeat|entropy_FusionHeat|wtd_entropy_FusionHeat|range_FusionHeat|wtd_range_FusionHeat|std_FusionHeat|wtd_std_FusionHeat|mean_ThermalConductivity|wtd_mean_ThermalConductivity|gmean_ThermalConductivity|wtd_gmean_ThermalConductivity|entropy_ThermalConductivity|wtd_entropy_ThermalConductivity|range_ThermalConductivity|wtd_range_ThermalConductivity|std_ThermalConductivity|wtd_std_ThermalConductivity|mean_Valence|wtd_mean_Valence|gmean_Valence|wtd_gmean_Valence|entropy_Valence|wtd_entropy_Valence|range_Valence|wtd_range_Valence|std_Valence|wtd_std_Valence
Superconductor,xgboost,shap,0.25,6,512,0.9,81,47,20,range_ThermalConductivity|wtd_gmean_Valence|wtd_gmean_ThermalConductivity|wtd_std_ElectronAffinity|std_atomic_mass|wtd_entropy_atomic_mass|range_fie|wtd_gmean_ElectronAffinity|wtd_entropy_ThermalConductivity|std_Density|gmean_Density|wtd_entropy_Density|wtd_std_Valence|entropy_FusionHeat|mean_Density|wtd_mean_FusionHeat|mean_atomic_mass|wtd_mean_atomic_mass|wtd_entropy_ElectronAffinity|wtd_gmean_atomic_radius
Superconductor,xgboost,shap,0.5,6,512,0.9,81,47,40,range_ThermalConductivity|wtd_gmean_Valence|wtd_gmean_ThermalConductivity|wtd_std_ElectronAffinity|std_atomic_mass|wtd_entropy_atomic_mass|range_fie|wtd_gmean_ElectronAffinity|wtd_entropy_ThermalConductivity|std_Density|gmean_Density|wtd_entropy_Density|wtd_std_Valence|entropy_FusionHeat|mean_Density|wtd_mean_FusionHeat|mean_atomic_mass|wtd_mean_atomic_mass|wtd_entropy_ElectronAffinity|wtd_gmean_atomic_radius|std_ElectronAffinity|wtd_mean_ThermalConductivity|wtd_range_atomic_mass|wtd_entropy_FusionHeat|wtd_entropy_fie|mean_atomic_radius|wtd_gmean_fie|wtd_std_FusionHeat|gmean_ElectronAffinity|wtd_std_atomic_radius|wtd_mean_ElectronAffinity|mean_fie|wtd_range_fie|gmean_ThermalConductivity|wtd_range_ThermalConductivity|wtd_mean_Density|std_Valence|wtd_range_atomic_radius|mean_ThermalConductivity|gmean_FusionHeat
Superconductor,xgboost,shap,0.75,6,512,0.9,81,47,47,range_ThermalConductivity|wtd_gmean_Valence|wtd_gmean_ThermalConductivity|wtd_std_ElectronAffinity|std_atomic_mass|wtd_entropy_atomic_mass|range_fie|wtd_gmean_ElectronAffinity|wtd_entropy_ThermalConductivity|std_Density|gmean_Density|wtd_entropy_Density|wtd_std_Valence|entropy_FusionHeat|mean_Density|wtd_mean_FusionHeat|mean_atomic_mass|wtd_mean_atomic_mass|wtd_entropy_ElectronAffinity|wtd_gmean_atomic_radius|std_ElectronAffinity|wtd_mean_ThermalConductivity|wtd_range_atomic_mass|wtd_entropy_FusionHeat|wtd_entropy_fie|mean_atomic_radius|wtd_gmean_fie|wtd_std_FusionHeat|gmean_ElectronAffinity|wtd_std_atomic_radius|wtd_mean_ElectronAffinity|mean_fie|wtd_range_fie|gmean_ThermalConductivity|wtd_range_ThermalConductivity|wtd_mean_Density|std_Valence|wtd_range_atomic_radius|mean_ThermalConductivity|gmean_FusionHeat|wtd_range_Valence|wtd_range_ElectronAffinity|entropy_ElectronAffinity|wtd_range_FusionHeat|wtd_range_Density|entropy_ThermalConductivity|mean_ElectronAffinity
Superconductor,xgboost,shap,1.0,6,512,0.9,81,47,81,number_of_elements|mean_atomic_mass|wtd_mean_atomic_mass|gmean_atomic_mass|wtd_gmean_atomic_mass|entropy_atomic_mass|wtd_entropy_atomic_mass|range_atomic_mass|wtd_range_atomic_mass|std_atomic_mass|wtd_std_atomic_mass|mean_fie|wtd_mean_fie|gmean_fie|wtd_gmean_fie|entropy_fie|wtd_entropy_fie|range_fie|wtd_range_fie|std_fie|wtd_std_fie|mean_atomic_radius|wtd_mean_atomic_radius|gmean_atomic_radius|wtd_gmean_atomic_radius|entropy_atomic_radius|wtd_entropy_atomic_radius|range_atomic_radius|wtd_range_atomic_radius|std_atomic_radius|wtd_std_atomic_radius|mean_Density|wtd_mean_Density|gmean_Density|wtd_gmean_Density|entropy_Density|wtd_entropy_Density|range_Density|wtd_range_Density|std_Density|wtd_std_Density|mean_ElectronAffinity|wtd_mean_ElectronAffinity|gmean_ElectronAffinity|wtd_gmean_ElectronAffinity|entropy_ElectronAffinity|wtd_entropy_ElectronAffinity|range_ElectronAffinity|wtd_range_ElectronAffinity|std_ElectronAffinity|wtd_std_ElectronAffinity|mean_FusionHeat|wtd_mean_FusionHeat|gmean_FusionHeat|wtd_gmean_FusionHeat|entropy_FusionHeat|wtd_entropy_FusionHeat|range_FusionHeat|wtd_range_FusionHeat|std_FusionHeat|wtd_std_FusionHeat|mean_ThermalConductivity|wtd_mean_ThermalConductivity|gmean_ThermalConductivity|wtd_gmean_ThermalConductivity|entropy_ThermalConductivity|wtd_entropy_ThermalConductivity|range_ThermalConductivity|wtd_range_ThermalConductivity|std_ThermalConductivity|wtd_std_ThermalConductivity|mean_Valence|wtd_mean_Valence|gmean_Valence|wtd_gmean_Valence|entropy_Valence|wtd_entropy_Valence|range_Valence|wtd_range_Valence|std_Valence|wtd_std_Valence
Superconductor,xgboost,mi,0.25,7,512,0.9,81,45,20,std_fie|gmean_Density|std_ThermalConductivity|entropy_atomic_mass|range_ElectronAffinity|entropy_ElectronAffinity|mean_ThermalConductivity|range_Density|gmean_FusionHeat|wtd_gmean_Valence|std_atomic_radius|gmean_ElectronAffinity|gmean_ThermalConductivity|gmean_atomic_mass|range_atomic_mass|mean_ElectronAffinity|mean_Density|wtd_gmean_FusionHeat|range_FusionHeat|gmean_atomic_radius
Superconductor,xgboost,mi,0.5,7,512,0.9,81,45,40,std_fie|gmean_Density|std_ThermalConductivity|entropy_atomic_mass|range_ElectronAffinity|entropy_ElectronAffinity|mean_ThermalConductivity|range_Density|gmean_FusionHeat|wtd_gmean_Valence|std_atomic_radius|gmean_ElectronAffinity|gmean_ThermalConductivity|gmean_atomic_mass|range_atomic_mass|mean_ElectronAffinity|mean_Density|wtd_gmean_FusionHeat|range_FusionHeat|gmean_atomic_radius|wtd_gmean_atomic_radius|mean_fie|entropy_ThermalConductivity|wtd_gmean_ThermalConductivity|wtd_range_FusionHeat|wtd_std_ElectronAffinity|wtd_range_ThermalConductivity|wtd_range_ElectronAffinity|wtd_gmean_atomic_mass|wtd_mean_ThermalConductivity|wtd_gmean_fie|wtd_entropy_Valence|wtd_mean_Density|wtd_range_Valence|wtd_mean_ElectronAffinity|wtd_std_Valence|std_Valence|wtd_range_Density|wtd_range_fie|wtd_entropy_fie
Superconductor,xgboost,mi,0.75,7,512,0.9,81,45,45,std_fie|gmean_Density|std_ThermalConductivity|entropy_atomic_mass|range_ElectronAffinity|entropy_ElectronAffinity|mean_ThermalConductivity|range_Density|gmean_FusionHeat|wtd_gmean_Valence|std_atomic_radius|gmean_ElectronAffinity|gmean_ThermalConductivity|gmean_atomic_mass|range_atomic_mass|mean_ElectronAffinity|mean_Density|wtd_gmean_FusionHeat|range_FusionHeat|gmean_atomic_radius|wtd_gmean_atomic_radius|mean_fie|entropy_ThermalConductivity|wtd_gmean_ThermalConductivity|wtd_range_FusionHeat|wtd_std_ElectronAffinity|wtd_range_ThermalConductivity|wtd_range_ElectronAffinity|wtd_gmean_atomic_mass|wtd_mean_ThermalConductivity|wtd_gmean_fie|wtd_entropy_Valence|wtd_mean_Density|wtd_range_Valence|wtd_mean_ElectronAffinity|wtd_std_Valence|std_Valence|wtd_range_Density|wtd_range_fie|wtd_entropy_fie|wtd_range_atomic_mass|wtd_entropy_Density|wtd_range_atomic_radius|wtd_entropy_ThermalConductivity|wtd_entropy_ElectronAffinity
Superconductor,xgboost,mi,1.0,7,512,0.9,81,45,81,number_of_elements|mean_atomic_mass|wtd_mean_atomic_mass|gmean_atomic_mass|wtd_gmean_atomic_mass|entropy_atomic_mass|wtd_entropy_atomic_mass|range_atomic_mass|wtd_range_atomic_mass|std_atomic_mass|wtd_std_atomic_mass|mean_fie|wtd_mean_fie|gmean_fie|wtd_gmean_fie|entropy_fie|wtd_entropy_fie|range_fie|wtd_range_fie|std_fie|wtd_std_fie|mean_atomic_radius|wtd_mean_atomic_radius|gmean_atomic_radius|wtd_gmean_atomic_radius|entropy_atomic_radius|wtd_entropy_atomic_radius|range_atomic_radius|wtd_range_atomic_radius|std_atomic_radius|wtd_std_atomic_radius|mean_Density|wtd_mean_Density|gmean_Density|wtd_gmean_Density|entropy_Density|wtd_entropy_Density|range_Density|wtd_range_Density|std_Density|wtd_std_Density|mean_ElectronAffinity|wtd_mean_ElectronAffinity|gmean_ElectronAffinity|wtd_gmean_ElectronAffinity|entropy_ElectronAffinity|wtd_entropy_ElectronAffinity|range_ElectronAffinity|wtd_range_ElectronAffinity|std_ElectronAffinity|wtd_std_ElectronAffinity|mean_FusionHeat|wtd_mean_FusionHeat|gmean_FusionHeat|wtd_gmean_FusionHeat|entropy_FusionHeat|wtd_entropy_FusionHeat|range_FusionHeat|wtd_range_FusionHeat|std_FusionHeat|wtd_std_FusionHeat|mean_ThermalConductivity|wtd_mean_ThermalConductivity|gmean_ThermalConductivity|wtd_gmean_ThermalConductivity|entropy_ThermalConductivity|wtd_entropy_ThermalConductivity|range_ThermalConductivity|wtd_range_ThermalConductivity|std_ThermalConductivity|wtd_std_ThermalConductivity|mean_Valence|wtd_mean_Valence|gmean_Valence|wtd_gmean_Valence|entropy_Valence|wtd_entropy_Valence|range_Valence|wtd_range_Valence|std_Valence|wtd_std_Valence
Superconductor,xgboost,rfe,0.25,7,512,0.9,81,45,20,wtd_gmean_atomic_radius|range_fie|wtd_mean_atomic_mass|gmean_atomic_mass|range_ElectronAffinity|wtd_gmean_ElectronAffinity|wtd_std_ElectronAffinity|gmean_fie|wtd_mean_ThermalConductivity|wtd_gmean_ThermalConductivity|entropy_Valence|range_ThermalConductivity|std_atomic_radius|wtd_gmean_FusionHeat|wtd_range_ThermalConductivity|mean_Density|wtd_gmean_Density|wtd_entropy_FusionHeat|wtd_range_FusionHeat|range_atomic_mass
Superconductor,xgboost,rfe,0.5,7,512,0.9,81,45,40,wtd_gmean_atomic_radius|range_fie|wtd_mean_atomic_mass|gmean_atomic_mass|range_ElectronAffinity|wtd_gmean_ElectronAffinity|wtd_std_ElectronAffinity|gmean_fie|wtd_mean_ThermalConductivity|wtd_gmean_ThermalConductivity|entropy_Valence|range_ThermalConductivity|std_atomic_radius|wtd_gmean_FusionHeat|wtd_range_ThermalConductivity|mean_Density|wtd_gmean_Density|wtd_entropy_FusionHeat|wtd_range_FusionHeat|range_atomic_mass|gmean_atomic_radius|wtd_std_Valence|mean_Valence|range_Valence|wtd_entropy_fie|gmean_FusionHeat|range_FusionHeat|std_Density|wtd_entropy_Density|wtd_entropy_ElectronAffinity|gmean_ElectronAffinity|entropy_Density|entropy_ThermalConductivity|gmean_ThermalConductivity|mean_ElectronAffinity|wtd_range_ElectronAffinity|wtd_range_fie|wtd_range_atomic_radius|wtd_gmean_fie|mean_ThermalConductivity
